index,task_id,domain,scene_id,task_category,motion_type,source_image_path,exported_image_path
196,emerg_065,extreme_emergency,emerg_tunnel_fire_smoke_layering,fluid_dynamics_and_thermodynamics,static,dataset/images/extreme_emergency/emerg_tunnel_fire_smoke_layering/ref_21.jpg,reports/video_generation_500_images/196__emerg_065__extreme_emergency__emerg_tunnel_fire_smoke_layering__ref_21.jpg
197,emerg_066,extreme_emergency,emerg_tunnel_fire_smoke_layering,fluid_dynamics_and_thermodynamics,pan,dataset/images/extreme_emergency/emerg_tunnel_fire_smoke_layering/ref_19.jpg,reports/video_generation_500_images/197__emerg_066__extreme_emergency__emerg_tunnel_fire_smoke_layering__ref_19.jpg
198,emerg_174,extreme_emergency,emerg_tunnel_fire_smoke_layering,fluid_dynamics_and_thermodynamics,static,dataset/images/extreme_emergency/emerg_tunnel_fire_smoke_layering/ref_10.jpg,reports/video_generation_500_images/198__emerg_174__extreme_emergency__emerg_tunnel_fire_smoke_layering__ref_10.jpg
199,emerg_241,extreme_emergency,emerg_tunnel_fire_smoke_layering,fluid_dynamics_and_thermodynamics,static,dataset/images/extreme_emergency/emerg_tunnel_fire_smoke_layering/ref_14.jpg,reports/video_generation_500_images/199__emerg_241__extreme_emergency__emerg_tunnel_fire_smoke_layering__ref_14.jpg
200,emerg_242,extreme_emergency,emerg_tunnel_fire_smoke_layering,fluid_dynamics_and_thermodynamics,static,dataset/images/extreme_emergency/emerg_tunnel_fire_smoke_layering/ref_15.jpg,reports/video_generation_500_images/200__emerg_242__extreme_emergency__emerg_tunnel_fire_smoke_layering__ref_15.jpg
201,hload_203,heavy_load_construction,hload_blind_lift_spotter_view,spatial_exploration_and_viewpoint,pan,dataset/images/heavy_load_construction/hload_blind_lift_spotter_view/ref_05.jpg,reports/video_generation_500_images/201__hload_203__heavy_load_construction__hload_blind_lift_spotter_view__ref_05.jpg
202,hload_213,heavy_load_construction,hload_blind_lift_spotter_view,spatial_exploration_and_viewpoint,pan,dataset/images/heavy_load_construction/hload_blind_lift_spotter_view/ref_06.jpg,reports/video_generation_500_images/202__hload_213__heavy_load_construction__hload_blind_lift_spotter_view__ref_06.jpg
203,hload_220,heavy_load_construction,hload_blind_lift_spotter_view,spatial_exploration_and_viewpoint,pan,dataset/images/heavy_load_construction/hload_blind_lift_spotter_view/ref_07.jpg,reports/video_generation_500_images/203__hload_220__heavy_load_construction__hload_blind_lift_spotter_view__ref_07.jpg
204,hload_221,heavy_load_construction,hload_blind_lift_spotter_view,spatial_exploration_and_viewpoint,pan,dataset/images/heavy_load_construction/hload_blind_lift_spotter_view/ref_16.jpg,reports/video_generation_500_images/204__hload_221__heavy_load_construction__hload_blind_lift_spotter_view__ref_16.jpg
205,hload_244,heavy_load_construction,hload_blind_lift_spotter_view,spatial_exploration_and_viewpoint,pan,dataset/images/heavy_load_construction/hload_blind_lift_spotter_view/ref_20.jpg,reports/video_generation_500_images/205__hload_244__heavy_load_construction__hload_blind_lift_spotter_view__ref_20.jpg
206,hload_245,heavy_load_construction,hload_blind_lift_spotter_view,spatial_exploration_and_viewpoint,pan,dataset/images/heavy_load_construction/hload_blind_lift_spotter_view/ref_26.jpg,reports/video_generation_500_images/206__hload_245__heavy_load_construction__hload_blind_lift_spotter_view__ref_26.jpg
207,hload_250,heavy_load_construction,hload_blind_lift_spotter_view,spatial_exploration_and_viewpoint,pan,dataset/images/heavy_load_construction/hload_blind_lift_spotter_view/ref_15.jpg,reports/video_generation_500_images/207__hload_250__heavy_load_construction__hload_blind_lift_spotter_view__ref_15.jpg
208,hload_267,heavy_load_construction,hload_blind_lift_spotter_view,spatial_exploration_and_viewpoint,pan,dataset/images/heavy_load_construction/hload_blind_lift_spotter_view/ref_33.jpg,reports/video_generation_500_images/208__hload_267__heavy_load_construction__hload_blind_lift_spotter_view__ref_33.jpg
209,hload_041,heavy_load_construction,hload_bridge_segment_alignment_drone,spatial_exploration_and_viewpoint,pan,dataset/images/heavy_load_construction/hload_bridge_segment_alignment_drone/ref_03.jpg,reports/video_generation_500_images/209__hload_041__heavy_load_construction__hload_bridge_segment_alignment_drone__ref_03.jpg
210,hload_042,heavy_load_construction,hload_bridge_segment_alignment_drone,spatial_exploration_and_viewpoint,orbit,dataset/images/heavy_load_construction/hload_bridge_segment_alignment_drone/ref_04.jpg,reports/video_generation_500_images/210__hload_042__heavy_load_construction__hload_bridge_segment_alignment_drone__ref_04.jpg
211,hload_115,heavy_load_construction,hload_bridge_segment_alignment_drone,spatial_exploration_and_viewpoint,pan,dataset/images/heavy_load_construction/hload_bridge_segment_alignment_drone/ref_09.jpg,reports/video_generation_500_images/211__hload_115__heavy_load_construction__hload_bridge_segment_alignment_drone__ref_09.jpg
212,hload_121,heavy_load_construction,hload_bridge_segment_alignment_drone,spatial_exploration_and_viewpoint,pan,dataset/images/heavy_load_construction/hload_bridge_segment_alignment_drone/ref_13.jpg,reports/video_generation_500_images/212__hload_121__heavy_load_construction__hload_bridge_segment_alignment_drone__ref_13.jpg
213,hload_123,heavy_load_construction,hload_bridge_segment_alignment_drone,spatial_exploration_and_viewpoint,pan,dataset/images/heavy_load_construction/hload_bridge_segment_alignment_drone/ref_12.jpg,reports/video_generation_500_images/213__hload_123__heavy_load_construction__hload_bridge_segment_alignment_drone__ref_12.jpg
214,hload_125,heavy_load_construction,hload_bridge_segment_alignment_drone,spatial_exploration_and_viewpoint,pan,dataset/images/heavy_load_construction/hload_bridge_segment_alignment_drone/ref_19.jpg,reports/video_generation_500_images/214__hload_125__heavy_load_construction__hload_bridge_segment_alignment_drone__ref_19.jpg
215,hload_126,heavy_load_construction,hload_bridge_segment_alignment_drone,spatial_exploration_and_viewpoint,pan,dataset/images/heavy_load_construction/hload_bridge_segment_alignment_drone/ref_20.jpg,reports/video_generation_500_images/215__hload_126__heavy_load_construction__hload_bridge_segment_alignment_drone__ref_20.jpg
216,hload_127,heavy_load_construction,hload_bridge_segment_alignment_drone,spatial_exploration_and_viewpoint,pan,dataset/images/heavy_load_construction/hload_bridge_segment_alignment_drone/ref_16.jpg,reports/video_generation_500_images/216__hload_127__heavy_load_construction__hload_bridge_segment_alignment_drone__ref_16.jpg
217,hload_129,heavy_load_construction,hload_bridge_segment_alignment_drone,spatial_exploration_and_viewpoint,pan,dataset/images/heavy_load_construction/hload_bridge_segment_alignment_drone/ref_18.jpg,reports/video_generation_500_images/217__hload_129__heavy_load_construction__hload_bridge_segment_alignment_drone__ref_18.jpg
218,hload_132,heavy_load_construction,hload_bridge_segment_alignment_drone,spatial_exploration_and_viewpoint,pan,dataset/images/heavy_load_construction/hload_bridge_segment_alignment_drone/ref_21.jpg,reports/video_generation_500_images/218__hload_132__heavy_load_construction__hload_bridge_segment_alignment_drone__ref_21.jpg
219,hload_001,heavy_load_construction,hload_dual_crawler_crane_lift,rigid_body_kinematics_and_coupling,orbit,dataset/images/heavy_load_construction/hload_dual_crawler_crane_lift/ref_01.jpg,reports/video_generation_500_images/219__hload_001__heavy_load_construction__hload_dual_crawler_crane_lift__ref_01.jpg
220,hload_002,heavy_load_construction,hload_dual_crawler_crane_lift,rigid_body_kinematics_and_coupling,pan,dataset/images/heavy_load_construction/hload_dual_crawler_crane_lift/ref_02.jpg,reports/video_generation_500_images/220__hload_002__heavy_load_construction__hload_dual_crawler_crane_lift__ref_02.jpg
221,hload_005,heavy_load_construction,hload_dual_crawler_crane_lift,rigid_body_kinematics_and_coupling,orbit,dataset/images/heavy_load_construction/hload_dual_crawler_crane_lift/ref_05.jpg,reports/video_generation_500_images/221__hload_005__heavy_load_construction__hload_dual_crawler_crane_lift__ref_05.jpg
222,hload_134,heavy_load_construction,hload_dual_crawler_crane_lift,rigid_body_kinematics_and_coupling,orbit,dataset/images/heavy_load_construction/hload_dual_crawler_crane_lift/ref_11.jpg,reports/video_generation_500_images/222__hload_134__heavy_load_construction__hload_dual_crawler_crane_lift__ref_11.jpg
223,hload_136,heavy_load_construction,hload_dual_crawler_crane_lift,rigid_body_kinematics_and_coupling,orbit,dataset/images/heavy_load_construction/hload_dual_crawler_crane_lift/ref_13.jpg,reports/video_generation_500_images/223__hload_136__heavy_load_construction__hload_dual_crawler_crane_lift__ref_13.jpg
224,hload_137,heavy_load_construction,hload_dual_crawler_crane_lift,rigid_body_kinematics_and_coupling,orbit,dataset/images/heavy_load_construction/hload_dual_crawler_crane_lift/ref_14.jpg,reports/video_generation_500_images/224__hload_137__heavy_load_construction__hload_dual_crawler_crane_lift__ref_14.jpg
225,hload_138,heavy_load_construction,hload_dual_crawler_crane_lift,rigid_body_kinematics_and_coupling,orbit,dataset/images/heavy_load_construction/hload_dual_crawler_crane_lift/ref_15.jpg,reports/video_generation_500_images/225__hload_138__heavy_load_construction__hload_dual_crawler_crane_lift__ref_15.jpg
226,hload_235,heavy_load_construction,hload_dual_crawler_crane_lift,rigid_body_kinematics_and_coupling,orbit,dataset/images/heavy_load_construction/hload_dual_crawler_crane_lift/ref_16.jpg,reports/video_generation_500_images/226__hload_235__heavy_load_construction__hload_dual_crawler_crane_lift__ref_16.jpg
227,hload_051,heavy_load_construction,hload_excavator_linkage_loading,rigid_body_kinematics_and_coupling,orbit,dataset/images/heavy_load_construction/hload_excavator_linkage_loading/ref_01.jpg,reports/video_generation_500_images/227__hload_051__heavy_load_construction__hload_excavator_linkage_loading__ref_01.jpg
228,hload_056,heavy_load_construction,hload_excavator_linkage_loading,rigid_body_kinematics_and_coupling,pan,dataset/images/heavy_load_construction/hload_excavator_linkage_loading/ref_06.jpg,reports/video_generation_500_images/228__hload_056__heavy_load_construction__hload_excavator_linkage_loading__ref_06.jpg
229,hload_058,heavy_load_construction,hload_excavator_linkage_loading,rigid_body_kinematics_and_coupling,pan,dataset/images/heavy_load_construction/hload_excavator_linkage_loading/ref_08.jpg,reports/video_generation_500_images/229__hload_058__heavy_load_construction__hload_excavator_linkage_loading__ref_08.jpg
230,hload_117,heavy_load_construction,hload_excavator_linkage_loading,rigid_body_kinematics_and_coupling,orbit,dataset/images/heavy_load_construction/hload_excavator_linkage_loading/ref_10.jpg,reports/video_generation_500_images/230__hload_117__heavy_load_construction__hload_excavator_linkage_loading__ref_10.jpg
231,hload_214,heavy_load_construction,hload_excavator_linkage_loading,rigid_body_kinematics_and_coupling,orbit,dataset/images/heavy_load_construction/hload_excavator_linkage_loading/ref_12.jpg,reports/video_generation_500_images/231__hload_214__heavy_load_construction__hload_excavator_linkage_loading__ref_12.jpg
232,hload_215,heavy_load_construction,hload_excavator_linkage_loading,rigid_body_kinematics_and_coupling,orbit,dataset/images/heavy_load_construction/hload_excavator_linkage_loading/ref_13.jpg,reports/video_generation_500_images/232__hload_215__heavy_load_construction__hload_excavator_linkage_loading__ref_13.jpg
233,hload_223,heavy_load_construction,hload_excavator_linkage_loading,rigid_body_kinematics_and_coupling,orbit,dataset/images/heavy_load_construction/hload_excavator_linkage_loading/ref_14.jpg,reports/video_generation_500_images/233__hload_223__heavy_load_construction__hload_excavator_linkage_loading__ref_14.jpg
234,hload_225,heavy_load_construction,hload_excavator_linkage_loading,rigid_body_kinematics_and_coupling,orbit,dataset/images/heavy_load_construction/hload_excavator_linkage_loading/ref_16.jpg,reports/video_generation_500_images/234__hload_225__heavy_load_construction__hload_excavator_linkage_loading__ref_16.jpg
235,hload_091,heavy_load_construction,hload_formwork_collapse_local,topology_mutation_and_failure,dolly,dataset/images/heavy_load_construction/hload_formwork_collapse_local/ref_10.jpg,reports/video_generation_500_images/235__hload_091__heavy_load_construction__hload_formwork_collapse_local__ref_10.jpg
236,hload_092,heavy_load_construction,hload_formwork_collapse_local,topology_mutation_and_failure,dolly,dataset/images/heavy_load_construction/hload_formwork_collapse_local/ref_02.png,reports/video_generation_500_images/236__hload_092__heavy_load_construction__hload_formwork_collapse_local__ref_02.png
237,hload_095,heavy_load_construction,hload_formwork_collapse_local,topology_mutation_and_failure,dolly,dataset/images/heavy_load_construction/hload_formwork_collapse_local/ref_12.jpg,reports/video_generation_500_images/237__hload_095__heavy_load_construction__hload_formwork_collapse_local__ref_12.jpg
238,hload_096,heavy_load_construction,hload_formwork_collapse_local,topology_mutation_and_failure,dolly,dataset/images/heavy_load_construction/hload_formwork_collapse_local/ref_15.jpg,reports/video_generation_500_images/238__hload_096__heavy_load_construction__hload_formwork_collapse_local__ref_15.jpg
239,hload_147,heavy_load_construction,hload_formwork_collapse_local,topology_mutation_and_failure,dolly,dataset/images/heavy_load_construction/hload_formwork_collapse_local/ref_11.jpg,reports/video_generation_500_images/239__hload_147__heavy_load_construction__hload_formwork_collapse_local__ref_11.jpg
240,hload_149,heavy_load_construction,hload_formwork_collapse_local,topology_mutation_and_failure,dolly,dataset/images/heavy_load_construction/hload_formwork_collapse_local/ref_13.jpg,reports/video_generation_500_images/240__hload_149__heavy_load_construction__hload_formwork_collapse_local__ref_13.jpg
241,hload_152,heavy_load_construction,hload_formwork_collapse_local,topology_mutation_and_failure,dolly,dataset/images/heavy_load_construction/hload_formwork_collapse_local/ref_16.jpg,reports/video_generation_500_images/241__hload_152__heavy_load_construction__hload_formwork_collapse_local__ref_16.jpg
242,hload_153,heavy_load_construction,hload_formwork_collapse_local,topology_mutation_and_failure,dolly,dataset/images/heavy_load_construction/hload_formwork_collapse_local/ref_17.jpg,reports/video_generation_500_images/242__hload_153__heavy_load_construction__hload_formwork_collapse_local__ref_17.jpg
243,hload_031,heavy_load_construction,hload_gantry_wind_disturbance,rigid_body_kinematics_and_coupling,orbit,dataset/images/heavy_load_construction/hload_gantry_wind_disturbance/ref_06.jpg,reports/video_generation_500_images/243__hload_031__heavy_load_construction__hload_gantry_wind_disturbance__ref_06.jpg
244,hload_033,heavy_load_construction,hload_gantry_wind_disturbance,rigid_body_kinematics_and_coupling,orbit,dataset/images/heavy_load_construction/hload_gantry_wind_disturbance/ref_07.jpg,reports/video_generation_500_images/244__hload_033__heavy_load_construction__hload_gantry_wind_disturbance__ref_07.jpg
245,hload_157,heavy_load_construction,hload_gantry_wind_disturbance,rigid_body_kinematics_and_coupling,orbit,dataset/images/heavy_load_construction/hload_gantry_wind_disturbance/ref_23.jpg,reports/video_generation_500_images/245__hload_157__heavy_load_construction__hload_gantry_wind_disturbance__ref_23.jpg
246,hload_158,heavy_load_construction,hload_gantry_wind_disturbance,rigid_body_kinematics_and_coupling,orbit,dataset/images/heavy_load_construction/hload_gantry_wind_disturbance/ref_13.jpg,reports/video_generation_500_images/246__hload_158__heavy_load_construction__hload_gantry_wind_disturbance__ref_13.jpg
247,hload_159,heavy_load_construction,hload_gantry_wind_disturbance,rigid_body_kinematics_and_coupling,orbit,dataset/images/heavy_load_construction/hload_gantry_wind_disturbance/ref_25.jpg,reports/video_generation_500_images/247__hload_159__heavy_load_construction__hload_gantry_wind_disturbance__ref_25.jpg
248,hload_160,heavy_load_construction,hload_gantry_wind_disturbance,rigid_body_kinematics_and_coupling,orbit,dataset/images/heavy_load_construction/hload_gantry_wind_disturbance/ref_40.jpg,reports/video_generation_500_images/248__hload_160__heavy_load_construction__hload_gantry_wind_disturbance__ref_40.jpg
249,hload_165,heavy_load_construction,hload_gantry_wind_disturbance,rigid_body_kinematics_and_coupling,orbit,dataset/images/heavy_load_construction/hload_gantry_wind_disturbance/ref_20.jpg,reports/video_generation_500_images/249__hload_165__heavy_load_construction__hload_gantry_wind_disturbance__ref_20.jpg
250,hload_166,heavy_load_construction,hload_gantry_wind_disturbance,rigid_body_kinematics_and_coupling,orbit,dataset/images/heavy_load_construction/hload_gantry_wind_disturbance/ref_21.jpg,reports/video_generation_500_images/250__hload_166__heavy_load_construction__hload_gantry_wind_disturbance__ref_21.jpg
251,hload_061,heavy_load_construction,hload_ground_settlement_outrigger,topology_mutation_and_failure,dolly,dataset/images/heavy_load_construction/hload_ground_settlement_outrigger/ref_01.png,reports/video_generation_500_images/251__hload_061__heavy_load_construction__hload_ground_settlement_outrigger__ref_01.png
252,hload_062,heavy_load_construction,hload_ground_settlement_outrigger,topology_mutation_and_failure,dolly,dataset/images/heavy_load_construction/hload_ground_settlement_outrigger/ref_02.jpg,reports/video_generation_500_images/252__hload_062__heavy_load_construction__hload_ground_settlement_outrigger__ref_02.jpg
253,hload_063,heavy_load_construction,hload_ground_settlement_outrigger,topology_mutation_and_failure,dolly,dataset/images/heavy_load_construction/hload_ground_settlement_outrigger/ref_03.jpg,reports/video_generation_500_images/253__hload_063__heavy_load_construction__hload_ground_settlement_outrigger__ref_03.jpg
254,hload_069,heavy_load_construction,hload_ground_settlement_outrigger,topology_mutation_and_failure,dolly,dataset/images/heavy_load_construction/hload_ground_settlement_outrigger/ref_09.jpg,reports/video_generation_500_images/254__hload_069__heavy_load_construction__hload_ground_settlement_outrigger__ref_09.jpg
255,hload_119,heavy_load_construction,hload_ground_settlement_outrigger,topology_mutation_and_failure,dolly,dataset/images/heavy_load_construction/hload_ground_settlement_outrigger/ref_13.jpg,reports/video_generation_500_images/255__hload_119__heavy_load_construction__hload_ground_settlement_outrigger__ref_13.jpg
256,hload_226,heavy_load_construction,hload_ground_settlement_outrigger,topology_mutation_and_failure,dolly,dataset/images/heavy_load_construction/hload_ground_settlement_outrigger/ref_14.jpg,reports/video_generation_500_images/256__hload_226__heavy_load_construction__hload_ground_settlement_outrigger__ref_14.jpg
257,hload_236,heavy_load_construction,hload_ground_settlement_outrigger,topology_mutation_and_failure,dolly,dataset/images/heavy_load_construction/hload_ground_settlement_outrigger/ref_15.jpg,reports/video_generation_500_images/257__hload_236__heavy_load_construction__hload_ground_settlement_outrigger__ref_15.jpg
258,hload_237,heavy_load_construction,hload_ground_settlement_outrigger,topology_mutation_and_failure,dolly,dataset/images/heavy_load_construction/hload_ground_settlement_outrigger/ref_16.jpg,reports/video_generation_500_images/258__hload_237__heavy_load_construction__hload_ground_settlement_outrigger__ref_16.jpg
259,hload_081,heavy_load_construction,hload_hoist_collision_near_structure,industrial_logic_and_compliance,static,dataset/images/heavy_load_construction/hload_hoist_collision_near_structure/ref_01.jpg,reports/video_generation_500_images/259__hload_081__heavy_load_construction__hload_hoist_collision_near_structure__ref_01.jpg
260,hload_082,heavy_load_construction,hload_hoist_collision_near_structure,industrial_logic_and_compliance,static,dataset/images/heavy_load_construction/hload_hoist_collision_near_structure/ref_02.jpg,reports/video_generation_500_images/260__hload_082__heavy_load_construction__hload_hoist_collision_near_structure__ref_02.jpg
261,hload_083,heavy_load_construction,hload_hoist_collision_near_structure,industrial_logic_and_compliance,static,dataset/images/heavy_load_construction/hload_hoist_collision_near_structure/ref_03.jpg,reports/video_generation_500_images/261__hload_083__heavy_load_construction__hload_hoist_collision_near_structure__ref_03.jpg
262,hload_085,heavy_load_construction,hload_hoist_collision_near_structure,industrial_logic_and_compliance,static,dataset/images/heavy_load_construction/hload_hoist_collision_near_structure/ref_16.jpg,reports/video_generation_500_images/262__hload_085__heavy_load_construction__hload_hoist_collision_near_structure__ref_16.jpg
263,hload_120,heavy_load_construction,hload_hoist_collision_near_structure,industrial_logic_and_compliance,static,dataset/images/heavy_load_construction/hload_hoist_collision_near_structure/ref_08.jpg,reports/video_generation_500_images/263__hload_120__heavy_load_construction__hload_hoist_collision_near_structure__ref_08.jpg
264,hload_276,heavy_load_construction,hload_hoist_collision_near_structure,industrial_logic_and_compliance,static,dataset/images/heavy_load_construction/hload_hoist_collision_near_structure/ref_09.jpg,reports/video_generation_500_images/264__hload_276__heavy_load_construction__hload_hoist_collision_near_structure__ref_09.jpg
265,hload_277,heavy_load_construction,hload_hoist_collision_near_structure,industrial_logic_and_compliance,static,dataset/images/heavy_load_construction/hload_hoist_collision_near_structure/ref_10.jpg,reports/video_generation_500_images/265__hload_277__heavy_load_construction__hload_hoist_collision_near_structure__ref_10.jpg
266,hload_278,heavy_load_construction,hload_hoist_collision_near_structure,industrial_logic_and_compliance,static,dataset/images/heavy_load_construction/hload_hoist_collision_near_structure/ref_14.jpg,reports/video_generation_500_images/266__hload_278__heavy_load_construction__hload_hoist_collision_near_structure__ref_14.jpg
267,hload_279,heavy_load_construction,hload_hoist_collision_near_structure,industrial_logic_and_compliance,static,dataset/images/heavy_load_construction/hload_hoist_collision_near_structure/ref_15.jpg,reports/video_generation_500_images/267__hload_279__heavy_load_construction__hload_hoist_collision_near_structure__ref_15.jpg
268,hload_021,heavy_load_construction,hload_mining_truck_muddy_slope,rigid_body_kinematics_and_coupling,orbit,dataset/images/heavy_load_construction/hload_mining_truck_muddy_slope/ref_12.jpg,reports/video_generation_500_images/268__hload_021__heavy_load_construction__hload_mining_truck_muddy_slope__ref_12.jpg
269,hload_022,heavy_load_construction,hload_mining_truck_muddy_slope,rigid_body_kinematics_and_coupling,pan,dataset/images/heavy_load_construction/hload_mining_truck_muddy_slope/ref_04.jpg,reports/video_generation_500_images/269__hload_022__heavy_load_construction__hload_mining_truck_muddy_slope__ref_04.jpg
270,hload_023,heavy_load_construction,hload_mining_truck_muddy_slope,rigid_body_kinematics_and_coupling,orbit,dataset/images/heavy_load_construction/hload_mining_truck_muddy_slope/ref_08.jpg,reports/video_generation_500_images/270__hload_023__heavy_load_construction__hload_mining_truck_muddy_slope__ref_08.jpg
271,hload_025,heavy_load_construction,hload_mining_truck_muddy_slope,rigid_body_kinematics_and_coupling,orbit,dataset/images/heavy_load_construction/hload_mining_truck_muddy_slope/ref_15.jpg,reports/video_generation_500_images/271__hload_025__heavy_load_construction__hload_mining_truck_muddy_slope__ref_15.jpg
272,hload_140,heavy_load_construction,hload_mining_truck_muddy_slope,rigid_body_kinematics_and_coupling,orbit,dataset/images/heavy_load_construction/hload_mining_truck_muddy_slope/ref_09.jpg,reports/video_generation_500_images/272__hload_140__heavy_load_construction__hload_mining_truck_muddy_slope__ref_09.jpg
273,hload_141,heavy_load_construction,hload_mining_truck_muddy_slope,rigid_body_kinematics_and_coupling,orbit,dataset/images/heavy_load_construction/hload_mining_truck_muddy_slope/ref_10.jpg,reports/video_generation_500_images/273__hload_141__heavy_load_construction__hload_mining_truck_muddy_slope__ref_10.jpg
274,hload_145,heavy_load_construction,hload_mining_truck_muddy_slope,rigid_body_kinematics_and_coupling,orbit,dataset/images/heavy_load_construction/hload_mining_truck_muddy_slope/ref_14.jpg,reports/video_generation_500_images/274__hload_145__heavy_load_construction__hload_mining_truck_muddy_slope__ref_14.jpg
275,hload_239,heavy_load_construction,hload_mining_truck_muddy_slope,rigid_body_kinematics_and_coupling,orbit,dataset/images/heavy_load_construction/hload_mining_truck_muddy_slope/ref_16.jpg,reports/video_generation_500_images/275__hload_239__heavy_load_construction__hload_mining_truck_muddy_slope__ref_16.jpg
276,hload_193,heavy_load_construction,hload_sling_angle_center_of_gravity,rigid_body_kinematics_and_coupling,orbit,dataset/images/heavy_load_construction/hload_sling_angle_center_of_gravity/ref_01.jpg,reports/video_generation_500_images/276__hload_193__heavy_load_construction__hload_sling_angle_center_of_gravity__ref_01.jpg
277,hload_217,heavy_load_construction,hload_sling_angle_center_of_gravity,rigid_body_kinematics_and_coupling,orbit,dataset/images/heavy_load_construction/hload_sling_angle_center_of_gravity/ref_03.jpg,reports/video_generation_500_images/277__hload_217__heavy_load_construction__hload_sling_angle_center_of_gravity__ref_03.jpg
278,hload_218,heavy_load_construction,hload_sling_angle_center_of_gravity,rigid_body_kinematics_and_coupling,orbit,dataset/images/heavy_load_construction/hload_sling_angle_center_of_gravity/ref_04.jpg,reports/video_generation_500_images/278__hload_218__heavy_load_construction__hload_sling_angle_center_of_gravity__ref_04.jpg
279,hload_227,heavy_load_construction,hload_sling_angle_center_of_gravity,rigid_body_kinematics_and_coupling,orbit,dataset/images/heavy_load_construction/hload_sling_angle_center_of_gravity/ref_05.jpg,reports/video_generation_500_images/279__hload_227__heavy_load_construction__hload_sling_angle_center_of_gravity__ref_05.jpg
280,hload_228,heavy_load_construction,hload_sling_angle_center_of_gravity,rigid_body_kinematics_and_coupling,orbit,dataset/images/heavy_load_construction/hload_sling_angle_center_of_gravity/ref_06.jpg,reports/video_generation_500_images/280__hload_228__heavy_load_construction__hload_sling_angle_center_of_gravity__ref_06.jpg
281,hload_230,heavy_load_construction,hload_sling_angle_center_of_gravity,rigid_body_kinematics_and_coupling,orbit,dataset/images/heavy_load_construction/hload_sling_angle_center_of_gravity/ref_08.jpg,reports/video_generation_500_images/281__hload_230__heavy_load_construction__hload_sling_angle_center_of_gravity__ref_08.jpg
282,hload_231,heavy_load_construction,hload_sling_angle_center_of_gravity,rigid_body_kinematics_and_coupling,orbit,dataset/images/heavy_load_construction/hload_sling_angle_center_of_gravity/ref_09.jpg,reports/video_generation_500_images/282__hload_231__heavy_load_construction__hload_sling_angle_center_of_gravity__ref_09.jpg
283,hload_233,heavy_load_construction,hload_sling_angle_center_of_gravity,rigid_body_kinematics_and_coupling,orbit,dataset/images/heavy_load_construction/hload_sling_angle_center_of_gravity/ref_11.jpg,reports/video_generation_500_images/283__hload_233__heavy_load_construction__hload_sling_angle_center_of_gravity__ref_11.jpg
284,hload_248,heavy_load_construction,hload_sling_angle_center_of_gravity,rigid_body_kinematics_and_coupling,orbit,dataset/images/heavy_load_construction/hload_sling_angle_center_of_gravity/ref_15.jpg,reports/video_generation_500_images/284__hload_248__heavy_load_construction__hload_sling_angle_center_of_gravity__ref_15.jpg
285,hload_071,heavy_load_construction,hload_tunnel_pipe_burst_mud_surge,fluid_dynamics_and_thermodynamics,static,dataset/images/heavy_load_construction/hload_tunnel_pipe_burst_mud_surge/ref_01.jpg,reports/video_generation_500_images/285__hload_071__heavy_load_construction__hload_tunnel_pipe_burst_mud_surge__ref_01.jpg
286,hload_072,heavy_load_construction,hload_tunnel_pipe_burst_mud_surge,fluid_dynamics_and_thermodynamics,pan,dataset/images/heavy_load_construction/hload_tunnel_pipe_burst_mud_surge/ref_02.jpg,reports/video_generation_500_images/286__hload_072__heavy_load_construction__hload_tunnel_pipe_burst_mud_surge__ref_02.jpg
287,hload_076,heavy_load_construction,hload_tunnel_pipe_burst_mud_surge,fluid_dynamics_and_thermodynamics,pan,dataset/images/heavy_load_construction/hload_tunnel_pipe_burst_mud_surge/ref_11.jpg,reports/video_generation_500_images/287__hload_076__heavy_load_construction__hload_tunnel_pipe_burst_mud_surge__ref_11.jpg
288,hload_077,heavy_load_construction,hload_tunnel_pipe_burst_mud_surge,fluid_dynamics_and_thermodynamics,static,dataset/images/heavy_load_construction/hload_tunnel_pipe_burst_mud_surge/ref_12.jpg,reports/video_generation_500_images/288__hload_077__heavy_load_construction__hload_tunnel_pipe_burst_mud_surge__ref_12.jpg
289,hload_109,heavy_load_construction,hload_tunnel_pipe_burst_mud_surge,fluid_dynamics_and_thermodynamics,static,dataset/images/heavy_load_construction/hload_tunnel_pipe_burst_mud_surge/ref_09.jpg,reports/video_generation_500_images/289__hload_109__heavy_load_construction__hload_tunnel_pipe_burst_mud_surge__ref_09.jpg
290,hload_219,heavy_load_construction,hload_tunnel_pipe_burst_mud_surge,fluid_dynamics_and_thermodynamics,static,dataset/images/heavy_load_construction/hload_tunnel_pipe_burst_mud_surge/ref_14.jpg,reports/video_generation_500_images/290__hload_219__heavy_load_construction__hload_tunnel_pipe_burst_mud_surge__ref_14.jpg
291,hload_241,heavy_load_construction,hload_tunnel_pipe_burst_mud_surge,fluid_dynamics_and_thermodynamics,static,dataset/images/heavy_load_construction/hload_tunnel_pipe_burst_mud_surge/ref_15.jpg,reports/video_generation_500_images/291__hload_241__heavy_load_construction__hload_tunnel_pipe_burst_mud_surge__ref_15.jpg
