status,reason,source_path,scene_id,domain,dest_path,task_id,scene_import_limit,width,height,short_side,pixels,laplacian_var,edge_density,background_edge_density
rejected,scene_import_limit_reached,C:/Users/assd/FORGE/dataset/images_candidates/vsec_electrical_cabinet_smoke_isolation__commons_category__0148.jpg,vsec_electrical_cabinet_smoke_isolation,visual_security,,,5,,,,,,,
accepted,accepted,C:/Users/assd/FORGE/dataset/images_candidates/vsec_guard_removed_conveyor__commons_category__0173.jpg,vsec_guard_removed_conveyor,visual_security,dataset/images/visual_security/vsec_guard_removed_conveyor/ref_14.jpg,vsec_165,3,1280,960,960,1228800,3662.26,0.1479,0.1605
accepted,accepted,C:/Users/assd/FORGE/dataset/images_candidates/vsec_guard_removed_conveyor__commons_category__0175.jpg,vsec_guard_removed_conveyor,visual_security,dataset/images/visual_security/vsec_guard_removed_conveyor/ref_15.jpg,vsec_166,3,1280,1707,1280,2184960,755.44,0.0818,0.0584
accepted,accepted,C:/Users/assd/FORGE/dataset/images_candidates/vsec_guard_removed_conveyor__commons_category__0179.jpg,vsec_guard_removed_conveyor,visual_security,dataset/images/visual_security/vsec_guard_removed_conveyor/ref_16.jpg,vsec_167,3,1280,1707,1280,2184960,2225.16,0.0775,0.0703
rejected,scene_import_limit_reached,C:/Users/assd/FORGE/dataset/images_candidates/vsec_guard_removed_conveyor__commons_category__0181.jpg,vsec_guard_removed_conveyor,visual_security,,,3,,,,,,,
rejected,scene_import_limit_reached,C:/Users/assd/FORGE/dataset/images_candidates/vsec_guard_removed_conveyor__commons_category__0183.jpg,vsec_guard_removed_conveyor,visual_security,,,3,,,,,,,
rejected,scene_import_limit_reached,C:/Users/assd/FORGE/dataset/images_candidates/vsec_guard_removed_conveyor__commons_category__0185.jpg,vsec_guard_removed_conveyor,visual_security,,,3,,,,,,,
rejected,scene_import_limit_reached,C:/Users/assd/FORGE/dataset/images_candidates/vsec_guard_removed_conveyor__commons_category__0197.jpg,vsec_guard_removed_conveyor,visual_security,,,3,,,,,,,
rejected,scene_import_limit_reached,C:/Users/assd/FORGE/dataset/images_candidates/vsec_guard_removed_conveyor__commons_category__0199.jpg,vsec_guard_removed_conveyor,visual_security,,,3,,,,,,,
rejected,scene_import_limit_reached,C:/Users/assd/FORGE/dataset/images_candidates/vsec_guard_removed_conveyor__commons_category__0204.jpg,vsec_guard_removed_conveyor,visual_security,,,3,,,,,,,
rejected,scene_import_limit_reached,C:/Users/assd/FORGE/dataset/images_candidates/vsec_guard_removed_conveyor__commons_category__0205.jpg,vsec_guard_removed_conveyor,visual_security,,,3,,,,,,,
rejected,scene_import_limit_reached,C:/Users/assd/FORGE/dataset/images_candidates/vsec_guard_removed_conveyor__commons_category__0209.jpg,vsec_guard_removed_conveyor,visual_security,,,3,,,,,,,
accepted,accepted,C:/Users/assd/FORGE/dataset/images_candidates/vsec_missing_ppe_at_height__commons_category__0046.jpg,vsec_missing_ppe_at_height,visual_security,dataset/images/visual_security/vsec_missing_ppe_at_height/ref_15.jpg,vsec_168,2,1280,960,960,1228800,9357.46,0.2015,0.1850
accepted,accepted,C:/Users/assd/FORGE/dataset/images_candidates/vsec_missing_ppe_at_height__commons_category__0057.jpg,vsec_missing_ppe_at_height,visual_security,dataset/images/visual_security/vsec_missing_ppe_at_height/ref_16.jpg,vsec_169,2,1280,960,960,1228800,1107.86,0.0767,0.0422
rejected,scene_import_limit_reached,C:/Users/assd/FORGE/dataset/images_candidates/vsec_missing_ppe_at_height__commons_category__0061.jpg,vsec_missing_ppe_at_height,visual_security,,,2,,,,,,,
rejected,scene_import_limit_reached,C:/Users/assd/FORGE/dataset/images_candidates/vsec_missing_ppe_at_height__commons_category__0063.jpg,vsec_missing_ppe_at_height,visual_security,,,2,,,,,,,
rejected,scene_import_limit_reached,C:/Users/assd/FORGE/dataset/images_candidates/vsec_missing_ppe_at_height__commons_category__0232.jpg,vsec_missing_ppe_at_height,visual_security,,,2,,,,,,,
rejected,scene_import_limit_reached,C:/Users/assd/FORGE/dataset/images_candidates/vsec_missing_ppe_at_height__commons_category__0236.jpg,vsec_missing_ppe_at_height,visual_security,,,2,,,,,,,
rejected,scene_import_limit_reached,C:/Users/assd/FORGE/dataset/images_candidates/vsec_missing_ppe_at_height__commons_category__0237.jpg,vsec_missing_ppe_at_height,visual_security,,,2,,,,,,,
rejected,scene_import_limit_reached,C:/Users/assd/FORGE/dataset/images_candidates/vsec_missing_ppe_at_height__commons_category__0238.jpg,vsec_missing_ppe_at_height,visual_security,,,2,,,,,,,
rejected,scene_import_limit_reached,C:/Users/assd/FORGE/dataset/images_candidates/vsec_missing_ppe_at_height__commons_category__0239.jpg,vsec_missing_ppe_at_height,visual_security,,,2,,,,,,,
rejected,scene_import_limit_reached,C:/Users/assd/FORGE/dataset/images_candidates/vsec_missing_ppe_at_height__commons_category__0241.jpg,vsec_missing_ppe_at_height,visual_security,,,2,,,,,,,
rejected,scene_import_limit_reached,C:/Users/assd/FORGE/dataset/images_candidates/vsec_missing_ppe_at_height__commons_category__0242.jpg,vsec_missing_ppe_at_height,visual_security,,,2,,,,,,,
rejected,scene_import_limit_reached,C:/Users/assd/FORGE/dataset/images_candidates/vsec_missing_ppe_at_height__commons_category__0249.jpg,vsec_missing_ppe_at_height,visual_security,,,2,,,,,,,
accepted,accepted,C:/Users/assd/FORGE/dataset/images_candidates/vsec_surveillance_blind_spot_sweep__commons_category__0215.jpg,vsec_surveillance_blind_spot_sweep,visual_security,dataset/images/visual_security/vsec_surveillance_blind_spot_sweep/ref_15.jpg,vsec_170,2,1280,853,853,1091840,1752.14,0.0947,0.0093
accepted,accepted,C:/Users/assd/FORGE/dataset/images_candidates/vsec_surveillance_blind_spot_sweep__commons_category__0221.jpg,vsec_surveillance_blind_spot_sweep,visual_security,dataset/images/visual_security/vsec_surveillance_blind_spot_sweep/ref_16.jpg,vsec_171,2,1280,853,853,1091840,4875.66,0.1536,0.0815
rejected,scene_import_limit_reached,C:/Users/assd/FORGE/dataset/images_candidates/vsec_surveillance_blind_spot_sweep__commons_category__0225.jpg,vsec_surveillance_blind_spot_sweep,visual_security,,,2,,,,,,,
rejected,scene_import_limit_reached,C:/Users/assd/FORGE/dataset/images_candidates/vsec_surveillance_blind_spot_sweep__commons_category__0228.jpg,vsec_surveillance_blind_spot_sweep,visual_security,,,2,,,,,,,
rejected,scene_import_limit_reached,C:/Users/assd/FORGE/dataset/images_candidates/vsec_surveillance_blind_spot_sweep__commons_category__0234.jpg,vsec_surveillance_blind_spot_sweep,visual_security,,,2,,,,,,,
rejected,scene_import_limit_reached,C:/Users/assd/FORGE/dataset/images_candidates/vsec_surveillance_blind_spot_sweep__commons_category__0268.jpg,vsec_surveillance_blind_spot_sweep,visual_security,,,2,,,,,,,
rejected,scene_import_limit_reached,C:/Users/assd/FORGE/dataset/images_candidates/vsec_surveillance_blind_spot_sweep__commons_category__0277.jpg,vsec_surveillance_blind_spot_sweep,visual_security,,,2,,,,,,,
rejected,scene_import_limit_reached,C:/Users/assd/FORGE/dataset/images_candidates/vsec_surveillance_blind_spot_sweep__commons_category__0278.jpg,vsec_surveillance_blind_spot_sweep,visual_security,,,2,,,,,,,
rejected,scene_import_limit_reached,C:/Users/assd/FORGE/dataset/images_candidates/vsec_surveillance_blind_spot_sweep__commons_category__0283.jpg,vsec_surveillance_blind_spot_sweep,visual_security,,,2,,,,,,,
accepted,accepted,C:/Users/assd/FORGE/dataset/images_candidates/vsec_unregistered_vehicle_intrusion__commons_category__0174.jpg,vsec_unregistered_vehicle_intrusion,visual_security,dataset/images/visual_security/vsec_unregistered_vehicle_intrusion/ref_16.jpg,vsec_172,1,1280,853,853,1091840,6992.41,0.2133,0.2231
rejected,scene_import_limit_reached,C:/Users/assd/FORGE/dataset/images_candidates/vsec_unregistered_vehicle_intrusion__commons_category__0175.jpg,vsec_unregistered_vehicle_intrusion,visual_security,,,1,,,,,,,
rejected,scene_import_limit_reached,C:/Users/assd/FORGE/dataset/images_candidates/vsec_unregistered_vehicle_intrusion__commons_category__0176.jpg,vsec_unregistered_vehicle_intrusion,visual_security,,,1,,,,,,,
rejected,scene_import_limit_reached,C:/Users/assd/FORGE/dataset/images_candidates/vsec_unregistered_vehicle_intrusion__commons_category__0198.jpg,vsec_unregistered_vehicle_intrusion,visual_security,,,1,,,,,,,
rejected,scene_import_limit_reached,C:/Users/assd/FORGE/dataset/images_candidates/vsec_unregistered_vehicle_intrusion__commons_category__0199.jpg,vsec_unregistered_vehicle_intrusion,visual_security,,,1,,,,,,,
rejected,scene_import_limit_reached,C:/Users/assd/FORGE/dataset/images_candidates/vsec_unregistered_vehicle_intrusion__commons_category__0224.jpg,vsec_unregistered_vehicle_intrusion,visual_security,,,1,,,,,,,
rejected,scene_import_limit_reached,C:/Users/assd/FORGE/dataset/images_candidates/vsec_unregistered_vehicle_intrusion__commons_category__0225.jpg,vsec_unregistered_vehicle_intrusion,visual_security,,,1,,,,,,,
rejected,scene_import_limit_reached,C:/Users/assd/FORGE/dataset/images_candidates/vsec_unregistered_vehicle_intrusion__commons_category__0226.jpg,vsec_unregistered_vehicle_intrusion,visual_security,,,1,,,,,,,
rejected,scene_import_limit_reached,C:/Users/assd/FORGE/dataset/images_candidates/vsec_unregistered_vehicle_intrusion__commons_category__0227.jpg,vsec_unregistered_vehicle_intrusion,visual_security,,,1,,,,,,,
rejected,scene_import_limit_reached,C:/Users/assd/FORGE/dataset/images_candidates/vsec_unregistered_vehicle_intrusion__commons_category__0228.jpg,vsec_unregistered_vehicle_intrusion,visual_security,,,1,,,,,,,
rejected,scene_import_limit_reached,C:/Users/assd/FORGE/dataset/images_candidates/vsec_unregistered_vehicle_intrusion__commons_category__0232.jpg,vsec_unregistered_vehicle_intrusion,visual_security,,,1,,,,,,,
rejected,scene_import_limit_reached,C:/Users/assd/FORGE/dataset/images_candidates/vsec_unregistered_vehicle_intrusion__commons_category__0233.jpg,vsec_unregistered_vehicle_intrusion,visual_security,,,1,,,,,,,
rejected,scene_import_limit_reached,C:/Users/assd/FORGE/dataset/images_candidates/vsec_unregistered_vehicle_intrusion__commons_category__0234.jpg,vsec_unregistered_vehicle_intrusion,visual_security,,,1,,,,,,,
rejected,scene_import_limit_reached,C:/Users/assd/FORGE/dataset/images_candidates/vsec_unregistered_vehicle_intrusion__commons_category__0238.jpg,vsec_unregistered_vehicle_intrusion,visual_security,,,1,,,,,,,
rejected,scene_import_limit_reached,C:/Users/assd/FORGE/dataset/images_candidates/vsec_unregistered_vehicle_intrusion__commons_category__0239.jpg,vsec_unregistered_vehicle_intrusion,visual_security,,,1,,,,,,,
rejected,scene_import_limit_reached,C:/Users/assd/FORGE/dataset/images_candidates/vsec_unregistered_vehicle_intrusion__commons_category__0241.jpg,vsec_unregistered_vehicle_intrusion,visual_security,,,1,,,,,,,
rejected,scene_import_limit_reached,C:/Users/assd/FORGE/dataset/images_candidates/vsec_unregistered_vehicle_intrusion__commons_category__0382.jpg,vsec_unregistered_vehicle_intrusion,visual_security,,,1,,,,,,,
